ID,Title,Price,Brand,Model,Year of Manufacture,Used,Transmission,Color Family,Mileage (in km),Body Type,Version,Description,Poster,Poster Type,Fuel Type,Location.2,Date Posted,name,retail,Post Age
CAR016208,2015 Mazda CX-5 2.0 4x2 AT,728000,Mazda,CX-5,2015,Yes,Automatic,White,37523.0,SUV,2.0 4x2,"The 2015 Mazda CX-5 with an Automatic transmission is for sale in Marikina. This vehicle runs on Gasoline engine and is priced at 728000. You will be hard pressed to find better value for your money elsewhere. This is a bargain you cannot afford to miss, so get in touch today.

If you are interested to inquire on this listing just send a message using the contact seller form found on this page or call the seller directly. Please mention Carmudi when you contact the seller.

This vehicle has undergone a multi-point inspection by Carmudi's in-house mechanics.

To view our mechanics' report on this vehicle, kindly fill out the form below to start the download. For more information on the Carmudi Inspection Service, please go to www.carmudi.com.ph/inspection
Name
Mobile Number
Email
Download Free Report


Disclaimer:
Vehicles in the listings are not owned by Carmudi.com.ph. Thus, all transactions done will be between the buyer and the third-party seller only.

Carmudi.com.ph either collects the images and vehicle specifications or uses the information given by its clients. Although considered accurate at the time of publication, take note that the information in the listings may change without prior notice, as Carmudi.com.ph regularly updates them.

We encourage you to report any inaccuracies by clicking the Report Listing button found on this page.",Kotse Network Marikina - Jorge Buising,Dealer,Gasoline,Marikina,43529,MazdaCX-5,2380000,90
CAR016209,2015 Mazda CX-5 2.5 4x4 AT,878000,Mazda,CX-5,2015,Yes,Automatic,,38709.0,SUV,2.5 4x4,"The 2015 Mazda CX-5 with an Automatic transmission is for sale in Philippines. This vehicle runs on Gasoline engine and is priced at 878000. You will be hard pressed to find better value for your money elsewhere. This is a bargain you cannot afford to miss, so get in touch today.

If you are interested to inquire on this listing just send a message using the contact seller form found on this page or call the seller directly. Please mention Carmudi when you contact the seller.

Disclaimer:
Vehicles in the listings are not owned by Carmudi.com.ph. Thus, all transactions done will be between the buyer and the third-party seller only.

Carmudi.com.ph either collects the images and vehicle specifications or uses the information given by its clients. Although considered accurate at the time of publication, take note that the information in the listings may change without prior notice, as Carmudi.com.ph regularly updates them.

We encourage you to report any inaccuracies by clicking the Report Listing button found on this page.",Carland Auto Exchange - Eduardo Lalu,Dealer,Gasoline,Pasay,43529,MazdaCX-5,2380000,90
CAR016210,2015 Mazda CX-5 2.5 4x4 AT,898000,Mazda,CX-5,2015,Yes,Automatic,Red,24000.0,SUV,2.5 4x4,"The 2015 Mazda CX-5 with an Automatic transmission is for sale in Philippines. This vehicle runs on Gasoline engine and is priced at 898000. You will be hard pressed to find better value for your money elsewhere. This is a bargain you cannot afford to miss, so get in touch today.

If you are interested to inquire on this listing just send a message using the contact seller form found on this page or call the seller directly. Please mention Carmudi when you contact the seller.

Disclaimer:
Vehicles in the listings are not owned by Carmudi.com.ph. Thus, all transactions done will be between the buyer and the third-party seller only.

Carmudi.com.ph either collects the images and vehicle specifications or uses the information given by its clients. Although considered accurate at the time of publication, take note that the information in the listings may change without prior notice, as Carmudi.com.ph regularly updates them.

We encourage you to report any inaccuracies by clicking the Report Listing button found on this page.",Marvin Car Exchange,Dealer,Gasoline,Lemery,43614,MazdaCX-5,2380000,64
CAR016211,2015 Mercedes-Benz C200 3.0 AMG AT,2395000,Mercedes-Benz,C200,2015,Yes,Automatic,Silver / Grey,40000.0,Saloon / Sedan,3.0 AMG,"2015 Mercedes Benz C200 AMG 40TKMS Automatic Transmission Gasoline Engine P 2,395,000 Available for financing (Message us for computation) Open for trade-ins (Cars and/or watches) Negotiable

The 2015 Mercedes-Benz C200 AMG with an Automatic transmission is for sale in Philippines. This vehicle runs on Gasoline engine and is priced at 2395000. You will be hard pressed to find better value for your money elsewhere. This is a bargain you cannot afford to miss, so get in touch today.

If you are interested to inquire on this listing just send a message using the contact seller form found on this page or call the seller directly. Please mention Carmudi when you contact the seller.

Disclaimer:

Vehicles in the listings are not owned by Carmudi.com.ph. Thus, all transactions done will be between the buyer and the third-party seller only.

Carmudi.com.ph either collects the images and vehicle specifications or uses the information given by its clients. Although considered accurate at the time of publication, take note that the information in the listings may change without prior notice, as Carmudi.com.ph regularly updates them.

We encourage you to report any inaccuracies by clicking the Report Listing button found on this page.",E.M.C Prado Auto Inc. - Lorenzo Hernando,Dealer,Gasoline,Quezon,43638,Mercedes-BenzC200,400000,40
CAR016212,2015 Mini Cooper 1.5 AT,1491000,Mini,Cooper,2015,Yes,Automatic,Red,11000.0,Hatchback / Wagon,1.5,"The 2015 Mini Cooper with Automatic transmission is for sale in Philippines. This vehicle runs on Gasoline engine and is priced at 1491000. You will be hard pressed to find better value for your money elsewhere. This is a bargain you cannot afford to miss, so get in touch today.

If you are interested to inquire on this listing just send a message using the contact seller form found on this page or call the seller directly. Please mention Carmudi when you contact the seller.

Disclaimer:
Vehicles in the listings are not owned by Carmudi.com.ph. Thus, all transactions done will be between the buyer and the third-party seller only.

Carmudi.com.ph either collects the images and vehicle specifications or uses the information given by its clients. Although considered accurate at the time of publication, take note that the information in the listings may change without prior notice, as Carmudi.com.ph regularly updates them.

We encourage you to report any inaccuracies by clicking the Report Listing button found on this page.",BDO Asset Management Group,Dealer,Gasoline,Makati,43776,MiniCooper,2550000,21
CAR016213,2015 Mitsubishi Adventure 2.0 MT,528000,Mitsubishi,Adventure,2015,Yes,Manual,White,24000.0,MPV / AUV,2,"2015 Mitsubishi Adventure GLX sport M/T Diesel

The 2015 Mitsubishi Adventure with an Manual transmission is for sale in Paranaque City. This vehicle runs on Diesel engine and is priced at 528000. You will be hard pressed to find better value for your money elsewhere. This is a bargain you cannot afford to miss, so get in touch today.

If you are interested to inquire on this listing just send a message using the contact seller form found on this page or call the seller directly. Please mention Carmudi when you contact the seller.

Disclaimer:

Vehicles in the listings are not owned by Carmudi.com.ph. Thus, all transactions done will be between the buyer and the third-party seller only.

Carmudi.com.ph either collects the images and vehicle specifications or uses the information given by its clients. Although considered accurate at the time of publication, take note that the information in the listings may change without prior notice, as Carmudi.com.ph regularly updates them.

We encourage you to report any inaccuracies by clicking the Report Listing button found on this page.",Lyn Danica Moreno,Dealer,Diesel,Paranaque,43806,MitsubishiAdventure,1010000,20
CAR016214,2015 Mitsubishi Adventure 2.5 GLS MT,658000,Mitsubishi,Adventure,2015,Yes,Manual,,,MPV / AUV,2.5 GLS,"Mitsubishi Adventure 2015 Manual GLS Used for sale. The Mitsubishi Adventure runs on Diesel and has a promo price of PHP 658000. You will be hard pressed to find better value for your money elsewhere. This is a bargain you cannot afford to miss, so get in touch today.",Sasakyan Depot - Yomel Vingson,Dealer,Diesel,Cainta,43549,MitsubishiAdventure,1010000,129
CAR016215,2015 Mitsubishi Adventure 2.5 GLS MT,569000,Mitsubishi,Adventure,2015,Yes,Manual,Red,61000.0,MPV / AUV,2.5 GLS,"Mitsubishi Adventure 2015 Manual GLS Used for sale. The Mitsubishi Adventure runs on Diesel and has a promo price of PHP 569000. You will be hard pressed to find better value for your money elsewhere. This is a bargain you cannot afford to miss, so",Marvin Tablante,Individual,Diesel,Philippines,43545,MitsubishiAdventure,1010000,133
CAR016216,2004 Infiniti Q45 5.0 AT,380000,Infiniti,Q45,2004,Yes,Automatic,Silver / Grey,43000.0,Saloon / Sedan,5,"The 2004 Infiniti Q45 with an Automatic transmission is for sale in Philippines. This vehicle runs on Gasoline engine and is priced at 380000. You will be hard pressed to find better value for your money elsewhere. This is a bargain you cannot afford to miss, so get in touch today.

If you are interested to inquire on this listing just send a message using the contact seller form found on this page or call the seller directly. Please mention Carmudi when you contact the seller.

SAFETY REMINDERS:
NEVER SEND MONEY in any form (bank or wire transfer) for a vehicle you have not physically seen.
NEVER PROVIDE PERSONAL INFORMATION
VERIFY THE SELLER'S IDENTITY and VEHICLE INFORMATION
      Other tips:
Do not transact over e-mail
Schedule a mechanic visit : Click here
Check this link for more safety information: https://www.carmudi.com.ph/journal/car-buying-scams-5-ways-avoid-becoming-victim/ 
Disclaimer:
Vehicles in the listings are not owned by Carmudi.com.ph. Thus, all transactions done will be between the buyer and the third-party seller only.

Carmudi.com.ph either collects the images and vehicle specifications or uses the information given by its clients. Although considered accurate at the time of publication, take note that the information in the listings may change without prior notice, as Carmudi.com.ph regularly updates them.

We encourage you to report any inaccuracies by clicking the Report Listing button found on this page.",Jqm Ridley,Individual,Gasoline,Philippines,43661,InfinitiQ45,0,17
CAR016217,2015 Mitsubishi Adventure 2.5 GLS SPORT MT,590000,Mitsubishi,Adventure,2015,Yes,Manual,,,MPV / AUV,2.5 GLS SPORT,"Mitsubishi Adventure 2015 Manual GLS SPORT Used for sale. The Mitsubishi Adventure runs on Diesel and has a promo price of PHP 590000. You will be hard pressed to find better value for your money elsewhere. This is a bargain you cannot afford to miss, so get in touch today.",R.A.R.E. Cars- Raul Galinato,Dealer,Diesel,Quezon,43490,MitsubishiAdventure,1010000,188
CAR016218,2015 Mitsubishi Adventure 2.5 GLS SPORT MT,628000,Mitsubishi,Adventure,2015,Yes,Manual,Silver / Grey,,MPV / AUV,2.5 GLS SPORT,"The 2015 Mitsubishi Adventure GLS SPORT with a Manual transmission is for sale in Philippines. This vehicle runs on Diesel engine and is priced at 628000. You will be hard pressed to find better value for your money elsewhere. This is a bargain you cannot afford to miss, so get in touch today.

If you are interested to inquire on this listing just send a message using the contact seller form found on this page or call the seller directly. Please mention Carmudi when you contact the seller.

Disclaimer:

Vehicles in the listings are not owned by Carmudi.com.ph. Thus, all transactions done will be between the buyer and the third-party seller only.

Carmudi.com.ph either collects the images and vehicle specifications or uses the information given by its clients. Although considered accurate at the time of publication, take note that the information in the listings may change without prior notice, as Carmudi.com.ph regularly updates them.

We encourage you to report any inaccuracies by clicking the Report Listing button found on this page.",Auto Royale - Ronaldo David Anasco,Dealer,Diesel,Quezon,43580,MitsubishiAdventure,1010000,98
